meanFriendshipLength,stdFriendshipLength,t
36.107436831092848,27.226474171797658,84.39596990389909
35.699920809865162,26.928912967938484,84.48416973692085
36.723499784229311,26.840803160113769,85.14877202052168
36.294293303185846,26.655964559467151,85.14940520288651
35.972215406408537,26.77362571472694,85.21001044873057
35.673720338780207,26.884122189174558,85.28702822677361
35.934610228415416,26.931431436203813,85.31829013723416
35.852982246898939,27.042146343153785,85.61406196884293
35.899152329576168,27.150749600869808,86.03418155495325
35.553164121602585,27.25201536592045,86.05472081215082
35.471463220823161,27.349764683868639,86.33497361770632
36.131020069179876,27.349764683868639,86.99453046606304
36.566947283888183,27.277410442906291,87.08837169859402
36.227973632680204,27.384921086896693,87.11907124771952
36.04149994982776,27.487372958782878,87.29665311991583
36.412552387600314,27.584567148618451,87.51673526673333
37.061961870524541,27.502660727174074,87.81400312629317
36.838190223924698,27.615275699551301,87.96613137993747
37.543821233686771,27.603474942295684,88.37989811119814
37.193472429885325,27.719509499745929,88.40907453627308
36.957520744572996,27.829553422973611,88.54643114130997
36.605730447043399,27.932341110064947,88.56069814825081
36.257939790356701,27.688405513600969,88.67289066820769
36.084358551072008,27.786292248695879,88.8601530144337
37.351320844355733,27.806933947446659,89.87200434871777
38.03966497984721,27.704913605594044,90.19328313562266
37.664087801614386,27.824732557158601,90.19815128871927
37.444967475716204,27.938709622585478,90.35348063757826
37.484212586065894,27.938709622585478,90.39272574792794
37.258563466820576,28.047520274932111,90.53597329667095
37.861697353395208,28.161674064892967,91.51030029455337
37.918993226287235,28.273907179559934,91.93574173274916
37.450635708650815,27.994728584190128,91.94243783545761
38.681836009714225,28.010474017144038,92.9166663291262
38.516649440165551,28.133854031417624,93.12909396977523
38.277379441522037,28.251156903436737,93.26144901425329
38.011933240249022,28.362298669293249,93.36150217105958
37.975187634684914,28.470432827847791,93.68642501915915
38.262761404343649,28.470432827847791,93.97399878881788
38.14207492613459,28.578223588144898,94.2131432061384
38.264562941786863,28.685128270686139,94.69324395956437
38.118420224896994,28.787869969613901,94.90004957809022
38.245853898442505,28.787869969613901,95.02748325163573
38.228930989386228,28.889708426840908,95.36128448009676
38.374114912519708,29.019831881678211,95.47321575923023
39.530378724317139,28.958717666362745,96.30691808134212
39.413641348649364,28.894474451622717,96.51726273633571
39.58917757435237,29.013925557046306,97.0627912758177
40.295502005139788,29.139653084959974,98.14222220665272
40.067466069107162,29.17079981128823,98.14970320705207
40.19949177399122,29.293203449744318,98.65394642836198
40.486315033195126,29.427421973660383,98.9165576116468
40.231106452224431,29.546826486229641,99.0338592756041
40.690041496242628,29.655218105470411,99.6164417294628
40.462952710329517,29.774544580845376,99.76400991308978
40.814451872782065,29.895600812564012,100.48995358813666
